file,noise,snr_db,system,PESQ,SIG,BAK,OVRL,elapsed_s,rtf,run_id,git_sha,CSIG,CBAK,COVL
p257_004.wav,bus,2.5,Unprocessed,1.6455349922180176,3.347924075494243,3.084385009334386,2.61097478309084,1.2074110507965088,0.3324884569255312,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.1884839445895095,1.823832427679183,2.361000562274
p257_004.wav,bus,2.5,SEM_uFB,1.8030719757080078,3.5542486115579393,3.5003776686188885,2.9508310934880284,2.8261139392852783,0.7782355993419351,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.252874048592668,1.811564382500226,2.473973411137287
p257_004.wav,bus,2.5,SEM,1.9190534353256226,3.543751318506169,3.520088219735938,2.95420225877547,2.8385138511657715,0.78165020082702,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.3499840745340217,1.8201745410699584,2.5829508730146595
p257_004.wav,bus,2.5,AIDA2_thetauFB,1.6259489059448242,3.2972322934459664,3.691904240119448,2.8742898748105405,2.811619997024536,0.7742443583359306,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.9374280801402253,2.0282473139719017,2.2302435479459195
p257_004.wav,bus,2.5,AIDA2_betauFB,1.8031258583068848,3.5547347214537055,3.5088863893257964,2.9556898386510233,2.8649611473083496,0.7889330732825085,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.2564218619206944,1.8116354940374217,2.475799940664916
p257_004.wav,bus,2.5,AIDA2_thetaWFB,1.941729187965393,3.3353326095037743,3.8343293615472533,2.967580838553432,2.8473458290100098,0.7840822894542477,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.301050741465321,2.119869529673783,2.580004952682081
p257_004.wav,bus,2.5,AIDA2_betaWFB,1.919097900390625,3.541201957246559,3.506091328297751,2.946153583411918,3.009303092956543,0.8286809542933186,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.3514430164587674,1.820355988487596,2.58376205925191
p257_004.wav,bus,2.5,SEM_lit_uFB,1.9269065856933594,3.531838190073684,3.653621078925576,3.0118317490034934,2.807157039642334,0.7730153801744719,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.3058206300737356,1.9496188572956072,2.562977024086028
p257_004.wav,bus,2.5,SEM_lit,2.0960352420806885,3.497859591110225,3.679364118630356,3.013089520231867,2.7956459522247314,0.7698455369876891,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.451094810618688,1.9951683973805872,2.7255117867274117
p257_006.wav,cafe,17.5,Unprocessed,2.174818277359009,3.5880441668028378,3.558110414188171,3.03206156184067,1.6873841285705566,0.3947559079589558,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.9722461253879184,3.254257154128524,3.081945815236257
p257_006.wav,cafe,17.5,SEM_uFB,2.2521793842315674,3.5456467321715848,3.898347932224727,3.165244063072047,3.627863883972168,0.8487223965310956,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.9078333480355205,2.401939301939731,3.08777840187695
p257_006.wav,cafe,17.5,SEM,2.218313217163086,3.484807978773715,3.988421499474053,3.144388834063605,3.8480350971221924,0.9002304590296392,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.97103414769517,2.3397361294698693,3.1003403891310755
